dataset,split_id,seed,raw_files,raw_rows,train_rows,test_rows,train_positive,test_positive,group_field,split_strategy,feature_count,feature_schema_sha256,dataset_config_sha256,preprocessing_state_sha256,config_path,software_version
CICIDS2017,cicids2017_friday_holdout_sample,0,data/raw/cicids2017/machine_learning/Monday-WorkingHours.pcap_ISCX.csv.parquet;data/raw/cicids2017/machine_learning/Tuesday-WorkingHours.pcap_ISCX.csv.parquet;data/raw/cicids2017/machine_learning/Wednesday-workingHours.pcap_ISCX.csv.parquet;data/raw/cicids2017/machine_learning/Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv.parquet;data/raw/cicids2017/machine_learning/Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv.parquet;data/raw/cicids2017/machine_learning/Friday-WorkingHours-Morning.pcap_ISCX.csv.parquet;data/raw/cicids2017/machine_learning/Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv.parquet;data/raw/cicids2017/machine_learning/Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv.parquet,240000,150000,90000,12262,33967,day,day_holdout,77,83c13f3e2bc16ce50ca7add6bb12ab7f678678e366498bfd6c6e20856b84bd9e,875c8211aac0daedab7cba842bef144eed83fca0ebc88a3e264a96983b985e75,c1a742e08c7ef81748b8a538e7a6a7d71046a45539e1067d3979fe7984cc55e1,configs/experiments/tier_p_cicids2017.yaml,0.1.0
CICIDS2017,cicids2017_friday_holdout_sample,1,data/raw/cicids2017/machine_learning/Monday-WorkingHours.pcap_ISCX.csv.parquet;data/raw/cicids2017/machine_learning/Tuesday-WorkingHours.pcap_ISCX.csv.parquet;data/raw/cicids2017/machine_learning/Wednesday-workingHours.pcap_ISCX.csv.parquet;data/raw/cicids2017/machine_learning/Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv.parquet;data/raw/cicids2017/machine_learning/Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv.parquet;data/raw/cicids2017/machine_learning/Friday-WorkingHours-Morning.pcap_ISCX.csv.parquet;data/raw/cicids2017/machine_learning/Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv.parquet;data/raw/cicids2017/machine_learning/Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv.parquet,240000,150000,90000,12262,33967,day,day_holdout,77,83c13f3e2bc16ce50ca7add6bb12ab7f678678e366498bfd6c6e20856b84bd9e,22b41f8516de789be980fe7c5aa4442b81286101e7cdd78156782928c5c2aafd,dda0d04b7b5243543b3b901e78c630c688728729dc345fa894703feadcf095ac,configs/experiments/tier_p_cicids2017.yaml,0.1.0
CICIDS2017,cicids2017_friday_holdout_sample,2,data/raw/cicids2017/machine_learning/Monday-WorkingHours.pcap_ISCX.csv.parquet;data/raw/cicids2017/machine_learning/Tuesday-WorkingHours.pcap_ISCX.csv.parquet;data/raw/cicids2017/machine_learning/Wednesday-workingHours.pcap_ISCX.csv.parquet;data/raw/cicids2017/machine_learning/Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv.parquet;data/raw/cicids2017/machine_learning/Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv.parquet;data/raw/cicids2017/machine_learning/Friday-WorkingHours-Morning.pcap_ISCX.csv.parquet;data/raw/cicids2017/machine_learning/Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv.parquet;data/raw/cicids2017/machine_learning/Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv.parquet,240000,150000,90000,12262,33967,day,day_holdout,77,83c13f3e2bc16ce50ca7add6bb12ab7f678678e366498bfd6c6e20856b84bd9e,88f0f298ed066cb9971577b5ac51f32c978822d7ded4d95725ad593e73ff0ac9,1c850558226c77cd66dc1d6b24325d24a6c18a723efa2321e4ec284a6edd21ce,configs/experiments/tier_p_cicids2017.yaml,0.1.0
CICIDS2017,cicids2017_friday_holdout_sample,3,data/raw/cicids2017/machine_learning/Monday-WorkingHours.pcap_ISCX.csv.parquet;data/raw/cicids2017/machine_learning/Tuesday-WorkingHours.pcap_ISCX.csv.parquet;data/raw/cicids2017/machine_learning/Wednesday-workingHours.pcap_ISCX.csv.parquet;data/raw/cicids2017/machine_learning/Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv.parquet;data/raw/cicids2017/machine_learning/Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv.parquet;data/raw/cicids2017/machine_learning/Friday-WorkingHours-Morning.pcap_ISCX.csv.parquet;data/raw/cicids2017/machine_learning/Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv.parquet;data/raw/cicids2017/machine_learning/Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv.parquet,240000,150000,90000,12262,33967,day,day_holdout,77,83c13f3e2bc16ce50ca7add6bb12ab7f678678e366498bfd6c6e20856b84bd9e,337f0cd09f8baff99418e8a2206ff54bb1a9b65bec0a280b8f4eefdaef580f12,f53ede00bdb7188e4b262fb87fee7ecc2bd99448d4434706334678781c0b9e6e,configs/experiments/tier_p_cicids2017.yaml,0.1.0
CICIDS2017,cicids2017_friday_holdout_sample,4,data/raw/cicids2017/machine_learning/Monday-WorkingHours.pcap_ISCX.csv.parquet;data/raw/cicids2017/machine_learning/Tuesday-WorkingHours.pcap_ISCX.csv.parquet;data/raw/cicids2017/machine_learning/Wednesday-workingHours.pcap_ISCX.csv.parquet;data/raw/cicids2017/machine_learning/Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv.parquet;data/raw/cicids2017/machine_learning/Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv.parquet;data/raw/cicids2017/machine_learning/Friday-WorkingHours-Morning.pcap_ISCX.csv.parquet;data/raw/cicids2017/machine_learning/Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv.parquet;data/raw/cicids2017/machine_learning/Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv.parquet,240000,150000,90000,12262,33967,day,day_holdout,77,83c13f3e2bc16ce50ca7add6bb12ab7f678678e366498bfd6c6e20856b84bd9e,2a40f65d5db6d88b0be4cc8927b7ad283830063957524c69b0f850acede86b60,83a33f689ce51881ad2773568a01cbe7d54d794e380216ddfc4c903bdf74fa46,configs/experiments/tier_p_cicids2017.yaml,0.1.0
CSE-CIC-IDS2018,cse_cic_ids2018_friday_holdout_sample,0,data/raw/cse_cic_ids2018/Wednesday-21-02-2018_TrafficForML_CICFlowMeter.csv;data/raw/cse_cic_ids2018/Wednesday-28-02-2018_TrafficForML_CICFlowMeter.csv;data/raw/cse_cic_ids2018/Thursday-01-03-2018_TrafficForML_CICFlowMeter.csv;data/raw/cse_cic_ids2018/Friday-02-03-2018_TrafficForML_CICFlowMeter.csv,20000,15000,5000,5343,1288,date,date_holdout,77,9da1a48fed54c5d628177a1a5fb29a15d511823a7fee4b0576395af29a9a0aa8,e72d7d5f6ec94696566e089a9d4d9362d66e31b69d19cc67fcc1c2743c6d2231,ac9d32e282a9c3432aebab298bf6bff33d6f69fdcbbc0b4fb8c8bd38eda40211,configs/experiments/tier_p_cse_cic_ids2018.yaml,0.1.0
CSE-CIC-IDS2018,cse_cic_ids2018_friday_holdout_sample,1,data/raw/cse_cic_ids2018/Wednesday-21-02-2018_TrafficForML_CICFlowMeter.csv;data/raw/cse_cic_ids2018/Wednesday-28-02-2018_TrafficForML_CICFlowMeter.csv;data/raw/cse_cic_ids2018/Thursday-01-03-2018_TrafficForML_CICFlowMeter.csv;data/raw/cse_cic_ids2018/Friday-02-03-2018_TrafficForML_CICFlowMeter.csv,20000,15000,5000,5239,1322,date,date_holdout,77,9da1a48fed54c5d628177a1a5fb29a15d511823a7fee4b0576395af29a9a0aa8,8b7ee4fa1690d6a5ab654830cb9bbd3c5c79c458184e48611e2a006eb8c21fc1,d9c7ca30a503ba8288470331771f2a99b1f27ef8edba15973a9e1b648179b93c,configs/experiments/tier_p_cse_cic_ids2018.yaml,0.1.0
CSE-CIC-IDS2018,cse_cic_ids2018_friday_holdout_sample,2,data/raw/cse_cic_ids2018/Wednesday-21-02-2018_TrafficForML_CICFlowMeter.csv;data/raw/cse_cic_ids2018/Wednesday-28-02-2018_TrafficForML_CICFlowMeter.csv;data/raw/cse_cic_ids2018/Thursday-01-03-2018_TrafficForML_CICFlowMeter.csv;data/raw/cse_cic_ids2018/Friday-02-03-2018_TrafficForML_CICFlowMeter.csv,20000,15000,5000,5275,1363,date,date_holdout,77,9da1a48fed54c5d628177a1a5fb29a15d511823a7fee4b0576395af29a9a0aa8,3771106debe827cb76c712a3826377e03137d4ba4f7abeaf4a20eed5e9158a04,e435497dc37450bf3b309c0cf0ffe11c1afb5225ef97b06c37e9594e0586c523,configs/experiments/tier_p_cse_cic_ids2018.yaml,0.1.0
CSE-CIC-IDS2018,cse_cic_ids2018_friday_holdout_sample,3,data/raw/cse_cic_ids2018/Wednesday-21-02-2018_TrafficForML_CICFlowMeter.csv;data/raw/cse_cic_ids2018/Wednesday-28-02-2018_TrafficForML_CICFlowMeter.csv;data/raw/cse_cic_ids2018/Thursday-01-03-2018_TrafficForML_CICFlowMeter.csv;data/raw/cse_cic_ids2018/Friday-02-03-2018_TrafficForML_CICFlowMeter.csv,20000,15000,5000,5266,1408,date,date_holdout,77,9da1a48fed54c5d628177a1a5fb29a15d511823a7fee4b0576395af29a9a0aa8,bc3eb3c5a12d2b12c7cd016c1336b1e69f526e53768bdcf5d707584c2a0efd98,3d851933585ac3376804487dd04ae549fe64a409812413cddd52659839f64624,configs/experiments/tier_p_cse_cic_ids2018.yaml,0.1.0
CSE-CIC-IDS2018,cse_cic_ids2018_friday_holdout_sample,4,data/raw/cse_cic_ids2018/Wednesday-21-02-2018_TrafficForML_CICFlowMeter.csv;data/raw/cse_cic_ids2018/Wednesday-28-02-2018_TrafficForML_CICFlowMeter.csv;data/raw/cse_cic_ids2018/Thursday-01-03-2018_TrafficForML_CICFlowMeter.csv;data/raw/cse_cic_ids2018/Friday-02-03-2018_TrafficForML_CICFlowMeter.csv,19999,14999,5000,5217,1352,date,date_holdout,77,9da1a48fed54c5d628177a1a5fb29a15d511823a7fee4b0576395af29a9a0aa8,5b3144c75c06c812c0a441ee5552345d0a670d61a9f1c1aed71c1dc8147a877b,e83f0063d2ede8d890fde48d8b13f3f5b25c3ac866caacd0310503c117dc92d4,configs/experiments/tier_p_cse_cic_ids2018.yaml,0.1.0
