dataset,split_id,seed,raw_files,raw_rows,train_rows,test_rows,train_positive,test_positive,group_field,split_strategy,feature_count,feature_schema_sha256,dataset_config_sha256,preprocessing_state_sha256,config_path,software_version
TON_IoT,ton_iot_attack_family_holdout_full,0,data/raw/ton_iot/train_test_network.csv,211043,175000,36043,140000,21043,attack_type,attack_type_holdout,47,812abfa0ae9e09c835d8fbd267132f5d2adfb2f8312446845dfa1ff55a2a01b3,c5aa2067c2ff4c98e0b32f8dc9e06cd05ffb71b4c57758565b3482ed3b088010,5d7ef13326a62fe67b086641ecbab539f8eed090359a55a029ee1a61dbda66ce,results/configs/tier_e_core4_hgb_mlp_timed/expanded.yaml,0.1.0
TON_IoT,ton_iot_attack_family_holdout_full,1,data/raw/ton_iot/train_test_network.csv,211043,175000,36043,140000,21043,attack_type,attack_type_holdout,47,812abfa0ae9e09c835d8fbd267132f5d2adfb2f8312446845dfa1ff55a2a01b3,650a4d0da39ddf0ee18e3a2a6490a6b704e9ba2417348529ed349cf970bebce1,4d0cbacdebde4e7676ad5505614b53275431520b78767fe691fab299c3d576ff,results/configs/tier_e_core4_hgb_mlp_timed/expanded.yaml,0.1.0
TON_IoT,ton_iot_attack_family_holdout_full,2,data/raw/ton_iot/train_test_network.csv,211043,175000,36043,140000,21043,attack_type,attack_type_holdout,47,812abfa0ae9e09c835d8fbd267132f5d2adfb2f8312446845dfa1ff55a2a01b3,7613994ee1c25f2a17c22e1f684e0ef5503cc612d684a71dc5065f765aad2621,c7151b8a1ef4edcc221d9f41023c60ab82d07852fcdbcf57c2c0ca3bbe8ed8ee,results/configs/tier_e_core4_hgb_mlp_timed/expanded.yaml,0.1.0
TON_IoT,ton_iot_attack_family_holdout_full,3,data/raw/ton_iot/train_test_network.csv,211043,175000,36043,140000,21043,attack_type,attack_type_holdout,47,812abfa0ae9e09c835d8fbd267132f5d2adfb2f8312446845dfa1ff55a2a01b3,8c8aaefd701f1028b5e1fbd7867405332b162232804eccfa58662d61a95f8a9a,d303b92a26705759f970055ffa3d6af303caa89273be58a0b9a2ee2acf07655d,results/configs/tier_e_core4_hgb_mlp_timed/expanded.yaml,0.1.0
TON_IoT,ton_iot_attack_family_holdout_full,4,data/raw/ton_iot/train_test_network.csv,211043,175000,36043,140000,21043,attack_type,attack_type_holdout,47,812abfa0ae9e09c835d8fbd267132f5d2adfb2f8312446845dfa1ff55a2a01b3,8554a7e62b1951de207d6d173aafab58b327e71a9677eafccec18cfb7cd49f15,1cb8df7b674e28ccf3999788420ff577268c32424e356c096d0fbd1193ec0a8c,results/configs/tier_e_core4_hgb_mlp_timed/expanded.yaml,0.1.0
TON_IoT,ton_iot_attack_family_holdout_full,5,data/raw/ton_iot/train_test_network.csv,211043,175000,36043,140000,21043,attack_type,attack_type_holdout,47,812abfa0ae9e09c835d8fbd267132f5d2adfb2f8312446845dfa1ff55a2a01b3,a2a71bd524f8d22360facc86e1bc64a078b415a950aaf9979a7ddf20c3dd2991,91ec0b83e77b7feab871dba7efde4e4fe93c55e9300845d2c42dd26dfa921e73,results/configs/tier_e_core4_hgb_mlp_timed/expanded.yaml,0.1.0
TON_IoT,ton_iot_attack_family_holdout_full,6,data/raw/ton_iot/train_test_network.csv,211043,175000,36043,140000,21043,attack_type,attack_type_holdout,47,812abfa0ae9e09c835d8fbd267132f5d2adfb2f8312446845dfa1ff55a2a01b3,1b9d1e9914b4ae12e5cdfa8d614fe85e57b1e7e7efee38866b320517f763713b,eed43062033afd51054d93b4068cff75b135ed7426b222aee49205ce01455556,results/configs/tier_e_core4_hgb_mlp_timed/expanded.yaml,0.1.0
TON_IoT,ton_iot_attack_family_holdout_full,7,data/raw/ton_iot/train_test_network.csv,211043,175000,36043,140000,21043,attack_type,attack_type_holdout,47,812abfa0ae9e09c835d8fbd267132f5d2adfb2f8312446845dfa1ff55a2a01b3,8c691b8c15d7478ba6d044b002ba4af613e3fd712d52cb96e2a17b91e46bb7d7,2fb4d100674949176f6c4fd647d3e69d17c899bd5d529536408d83d693ffdc95,results/configs/tier_e_core4_hgb_mlp_timed/expanded.yaml,0.1.0
TON_IoT,ton_iot_attack_family_holdout_full,8,data/raw/ton_iot/train_test_network.csv,211043,175000,36043,140000,21043,attack_type,attack_type_holdout,47,812abfa0ae9e09c835d8fbd267132f5d2adfb2f8312446845dfa1ff55a2a01b3,eef6b8b544993a672e20a7f5e57446bfc708708df66de77ce10122f7d6a6cd1f,afad0a6044b7d2028cde41a75950f81adb42900728f136683d00756b6551a171,results/configs/tier_e_core4_hgb_mlp_timed/expanded.yaml,0.1.0
TON_IoT,ton_iot_attack_family_holdout_full,9,data/raw/ton_iot/train_test_network.csv,211043,175000,36043,140000,21043,attack_type,attack_type_holdout,47,812abfa0ae9e09c835d8fbd267132f5d2adfb2f8312446845dfa1ff55a2a01b3,42062b356ea1c13fa5ef439d10b329200b02844b22ce634204c28f90ce6dfeca,cfd65d39d2615679dedf82f74e4eda711492a1f7e40d30e6fd1945da3a532bc8,results/configs/tier_e_core4_hgb_mlp_timed/expanded.yaml,0.1.0
