dataset,split_id,seed,raw_files,raw_rows,train_rows,test_rows,train_positive,test_positive,group_field,split_strategy,feature_count,feature_schema_sha256,dataset_config_sha256,preprocessing_state_sha256,config_path,software_version
CSE-CIC-IDS2018,cse_cic_ids2018_random_control_sample,0,data/raw/cse_cic_ids2018/Wednesday-21-02-2018_TrafficForML_CICFlowMeter.csv;data/raw/cse_cic_ids2018/Wednesday-28-02-2018_TrafficForML_CICFlowMeter.csv;data/raw/cse_cic_ids2018/Thursday-01-03-2018_TrafficForML_CICFlowMeter.csv;data/raw/cse_cic_ids2018/Friday-02-03-2018_TrafficForML_CICFlowMeter.csv,20000,14000,6000,4642,1989,stratified_random,stratified_random,77,9da1a48fed54c5d628177a1a5fb29a15d511823a7fee4b0576395af29a9a0aa8,edd8cbcf6e1bcbcc07e8350f095f2d9b0740a2e287dcf6ecb436dbb7bfa5dafd,6de6c32d5e27282a1420b88a8baf9eb0b2ebed919d786e54ec0f086163e8eb1e,results/configs/tier_e_core4_hgb_mlp_timed/cse_cic_ids2018_random_control.yaml,0.1.0
CSE-CIC-IDS2018,cse_cic_ids2018_random_control_sample,1,data/raw/cse_cic_ids2018/Wednesday-21-02-2018_TrafficForML_CICFlowMeter.csv;data/raw/cse_cic_ids2018/Wednesday-28-02-2018_TrafficForML_CICFlowMeter.csv;data/raw/cse_cic_ids2018/Thursday-01-03-2018_TrafficForML_CICFlowMeter.csv;data/raw/cse_cic_ids2018/Friday-02-03-2018_TrafficForML_CICFlowMeter.csv,20000,14000,6000,4593,1968,stratified_random,stratified_random,77,9da1a48fed54c5d628177a1a5fb29a15d511823a7fee4b0576395af29a9a0aa8,42b7b573026501022c0e53f88fc54ae9eefef4742b157fe2017e734c0d278acb,3bfcc6cf8e52f528f8736d24ed07fff10665370ad79fd5bc6c5a4429a316ad88,results/configs/tier_e_core4_hgb_mlp_timed/cse_cic_ids2018_random_control.yaml,0.1.0
CSE-CIC-IDS2018,cse_cic_ids2018_random_control_sample,2,data/raw/cse_cic_ids2018/Wednesday-21-02-2018_TrafficForML_CICFlowMeter.csv;data/raw/cse_cic_ids2018/Wednesday-28-02-2018_TrafficForML_CICFlowMeter.csv;data/raw/cse_cic_ids2018/Thursday-01-03-2018_TrafficForML_CICFlowMeter.csv;data/raw/cse_cic_ids2018/Friday-02-03-2018_TrafficForML_CICFlowMeter.csv,20000,14000,6000,4647,1991,stratified_random,stratified_random,77,9da1a48fed54c5d628177a1a5fb29a15d511823a7fee4b0576395af29a9a0aa8,7b0166b7a94f6085714b4c5e3351fbabbfb13346cbb3c2bbbb7a0ca7cb8c989d,60694f5efaf6985852569688163379d76b5632219681ff4b2690e4525722ff7c,results/configs/tier_e_core4_hgb_mlp_timed/cse_cic_ids2018_random_control.yaml,0.1.0
CSE-CIC-IDS2018,cse_cic_ids2018_random_control_sample,3,data/raw/cse_cic_ids2018/Wednesday-21-02-2018_TrafficForML_CICFlowMeter.csv;data/raw/cse_cic_ids2018/Wednesday-28-02-2018_TrafficForML_CICFlowMeter.csv;data/raw/cse_cic_ids2018/Thursday-01-03-2018_TrafficForML_CICFlowMeter.csv;data/raw/cse_cic_ids2018/Friday-02-03-2018_TrafficForML_CICFlowMeter.csv,20000,14000,6000,4672,2002,stratified_random,stratified_random,77,9da1a48fed54c5d628177a1a5fb29a15d511823a7fee4b0576395af29a9a0aa8,e52010cd8088074545344617e767b2a622962838f82f7570c4e9b680c9731ad4,219fd608e8fbc972a6f16bf82ebbeb226b9cbbb744f0b716e4eebc111d92b981,results/configs/tier_e_core4_hgb_mlp_timed/cse_cic_ids2018_random_control.yaml,0.1.0
CSE-CIC-IDS2018,cse_cic_ids2018_random_control_sample,4,data/raw/cse_cic_ids2018/Wednesday-21-02-2018_TrafficForML_CICFlowMeter.csv;data/raw/cse_cic_ids2018/Wednesday-28-02-2018_TrafficForML_CICFlowMeter.csv;data/raw/cse_cic_ids2018/Thursday-01-03-2018_TrafficForML_CICFlowMeter.csv;data/raw/cse_cic_ids2018/Friday-02-03-2018_TrafficForML_CICFlowMeter.csv,19999,13999,6000,4598,1971,stratified_random,stratified_random,77,9da1a48fed54c5d628177a1a5fb29a15d511823a7fee4b0576395af29a9a0aa8,1d6f2be441dde48182dcce441710f61e82788a45b5c128ceeb40346895deaad6,6897182832b400d39edd4de5dca21872be1f698e3b2f6c947eb25fd7bf01fe57,results/configs/tier_e_core4_hgb_mlp_timed/cse_cic_ids2018_random_control.yaml,0.1.0
CSE-CIC-IDS2018,cse_cic_ids2018_random_control_sample,5,data/raw/cse_cic_ids2018/Wednesday-21-02-2018_TrafficForML_CICFlowMeter.csv;data/raw/cse_cic_ids2018/Wednesday-28-02-2018_TrafficForML_CICFlowMeter.csv;data/raw/cse_cic_ids2018/Thursday-01-03-2018_TrafficForML_CICFlowMeter.csv;data/raw/cse_cic_ids2018/Friday-02-03-2018_TrafficForML_CICFlowMeter.csv,20000,14000,6000,4558,1954,stratified_random,stratified_random,77,9da1a48fed54c5d628177a1a5fb29a15d511823a7fee4b0576395af29a9a0aa8,599ca06cbc4f484b7e8de49c97e92e692d01c3e7b6ba8b8c8d9aefd47aa98ae8,ccfab51285aed372b4f8164824e8e9eead1af63c12ee164a546092d4c2d9c1ac,results/configs/tier_e_core4_hgb_mlp_timed/cse_cic_ids2018_random_control.yaml,0.1.0
CSE-CIC-IDS2018,cse_cic_ids2018_random_control_sample,6,data/raw/cse_cic_ids2018/Wednesday-21-02-2018_TrafficForML_CICFlowMeter.csv;data/raw/cse_cic_ids2018/Wednesday-28-02-2018_TrafficForML_CICFlowMeter.csv;data/raw/cse_cic_ids2018/Thursday-01-03-2018_TrafficForML_CICFlowMeter.csv;data/raw/cse_cic_ids2018/Friday-02-03-2018_TrafficForML_CICFlowMeter.csv,20000,14000,6000,4645,1990,stratified_random,stratified_random,77,9da1a48fed54c5d628177a1a5fb29a15d511823a7fee4b0576395af29a9a0aa8,f15a1d4938ab9e4e27d186c7320422866dac50e654d40fbbd19aa761104e1755,d141e2cd4f8ba9c44e031c1501f040f28ec8f697925270eba08dd4a82db90a98,results/configs/tier_e_core4_hgb_mlp_timed/cse_cic_ids2018_random_control.yaml,0.1.0
CSE-CIC-IDS2018,cse_cic_ids2018_random_control_sample,7,data/raw/cse_cic_ids2018/Wednesday-21-02-2018_TrafficForML_CICFlowMeter.csv;data/raw/cse_cic_ids2018/Wednesday-28-02-2018_TrafficForML_CICFlowMeter.csv;data/raw/cse_cic_ids2018/Thursday-01-03-2018_TrafficForML_CICFlowMeter.csv;data/raw/cse_cic_ids2018/Friday-02-03-2018_TrafficForML_CICFlowMeter.csv,19999,13999,6000,4633,1986,stratified_random,stratified_random,77,9da1a48fed54c5d628177a1a5fb29a15d511823a7fee4b0576395af29a9a0aa8,ea84fa610100cfe4bac783ca2b61c2fc87249f008a0d152cc92fa83600a6af46,23596027911b31475d502344f888967f6b3cfceffcd921c4781a6c16ab28bb0e,results/configs/tier_e_core4_hgb_mlp_timed/cse_cic_ids2018_random_control.yaml,0.1.0
CSE-CIC-IDS2018,cse_cic_ids2018_random_control_sample,8,data/raw/cse_cic_ids2018/Wednesday-21-02-2018_TrafficForML_CICFlowMeter.csv;data/raw/cse_cic_ids2018/Wednesday-28-02-2018_TrafficForML_CICFlowMeter.csv;data/raw/cse_cic_ids2018/Thursday-01-03-2018_TrafficForML_CICFlowMeter.csv;data/raw/cse_cic_ids2018/Friday-02-03-2018_TrafficForML_CICFlowMeter.csv,19997,13997,6000,4630,1985,stratified_random,stratified_random,77,9da1a48fed54c5d628177a1a5fb29a15d511823a7fee4b0576395af29a9a0aa8,69ef21c3d28fc2bcb5da2a6a1b73dcbadd34425f4eacfc914dc3959c2e63e39b,8a4af7d67b7c5916a41efaf4f6e64777db57063bb58f6cc8416c8b88602309ee,results/configs/tier_e_core4_hgb_mlp_timed/cse_cic_ids2018_random_control.yaml,0.1.0
CSE-CIC-IDS2018,cse_cic_ids2018_random_control_sample,9,data/raw/cse_cic_ids2018/Wednesday-21-02-2018_TrafficForML_CICFlowMeter.csv;data/raw/cse_cic_ids2018/Wednesday-28-02-2018_TrafficForML_CICFlowMeter.csv;data/raw/cse_cic_ids2018/Thursday-01-03-2018_TrafficForML_CICFlowMeter.csv;data/raw/cse_cic_ids2018/Friday-02-03-2018_TrafficForML_CICFlowMeter.csv,20000,14000,6000,4577,1962,stratified_random,stratified_random,77,9da1a48fed54c5d628177a1a5fb29a15d511823a7fee4b0576395af29a9a0aa8,aa6ec83bac24b3073c8702c4dc69731ea5330ce542f9a09b3fd6e6a995767a52,e2a683f752e3765de12708b8f9f6d88b6ca18a2642536862d04f4e90fabb47f7,results/configs/tier_e_core4_hgb_mlp_timed/cse_cic_ids2018_random_control.yaml,0.1.0
